,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,HasName,AdoptionSpeed
3626,2,1,265,0,2,6,7,0,1,2,3,3,2,1,1,20,41326,0,6,1,2
3627,2,6,285,265,1,6,7,0,2,2,1,1,2,1,1,0,41326,0,3,1,2
3628,1,8,307,0,2,2,0,0,2,2,1,3,1,1,1,0,41330,0,3,1,4
3629,2,8,264,266,1,3,4,7,3,1,2,1,2,1,1,50,41326,0,5,1,2
3630,1,1,307,0,2,1,2,7,1,1,2,1,2,1,1,0,41326,0,2,1,2
3631,1,1,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,0,1,1,3
3632,1,6,60,0,2,2,0,0,1,1,2,2,2,1,1,0,41401,1,2,0,3
3633,2,48,266,0,1,1,7,0,2,1,2,3,3,1,1,0,41326,0,5,1,4
3634,1,1,307,0,2,1,2,6,2,2,2,2,3,1,4,0,41326,0,5,1,4
3635,2,2,265,0,1,3,7,0,2,2,2,2,2,2,1,0,41401,0,1,1,3
3636,2,12,304,264,2,5,7,0,2,3,1,1,1,1,1,0,41326,0,5,1,2
3637,2,4,266,0,2,3,6,7,1,1,1,1,2,1,1,0,41401,0,4,1,2
3638,1,84,109,141,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,1,1,3
3639,2,6,266,0,2,5,7,0,1,1,1,1,1,1,1,0,41401,0,4,1,3
3640,1,3,169,0,1,5,0,0,1,2,1,1,2,1,1,500,41326,0,8,1,2
3641,2,2,266,0,1,1,7,0,3,1,2,2,2,1,4,0,41326,0,3,1,2
3642,2,1,266,0,1,3,4,7,2,1,2,2,2,1,1,0,41326,1,3,1,1
3643,1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,1,1,3
3644,1,8,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,0,4,1,4
3645,1,1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41327,0,1,1,1
3646,2,5,265,0,1,6,7,0,2,2,1,1,1,1,1,100,41401,3,11,1,2
3647,1,4,103,213,1,1,2,0,3,2,3,3,3,1,1,0,41327,0,2,1,1
3648,2,2,265,265,2,1,3,7,2,2,2,2,2,1,1,0,41326,0,3,1,2
3649,2,84,251,0,2,6,0,0,2,1,1,1,1,1,1,0,41326,2,5,1,0
3650,1,12,307,0,1,1,0,0,2,1,1,1,1,1,1,0,41336,0,2,1,3
3651,1,3,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,0,1,1,2
3652,1,48,119,0,2,6,7,0,3,3,3,3,2,2,1,0,41401,0,3,1,1
3653,2,4,285,0,1,2,5,6,1,3,1,1,2,1,1,250,41326,0,4,1,3
3654,2,6,306,266,2,1,7,0,2,1,1,1,2,1,1,0,41327,0,7,1,4
3655,2,12,264,265,1,1,6,7,3,3,1,1,1,1,1,0,41326,0,2,1,3
3656,2,18,292,0,3,2,3,5,2,2,2,2,2,2,3,0,41326,0,4,1,3
3657,1,7,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,0,1,1,4
3658,2,4,299,0,2,4,7,0,2,1,1,1,3,1,1,0,41326,0,2,1,3
3659,1,60,205,218,1,5,7,0,1,2,1,1,1,1,1,100,41326,0,11,1,3
3660,1,9,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,9,1,4
3661,1,4,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,1,1,1
3662,2,12,266,266,2,1,7,0,2,1,1,1,2,1,1,180,41401,0,2,1,4
3663,2,2,285,265,2,1,4,7,2,2,2,2,2,1,1,50,41326,0,4,1,1
3664,2,4,266,0,1,1,7,0,1,1,2,1,2,1,1,0,41326,0,7,1,1
3665,2,3,266,266,3,1,4,6,1,2,2,2,2,1,6,0,41326,0,5,1,2
3666,2,5,265,285,2,1,6,7,2,2,1,1,1,1,1,0,41326,0,2,1,2
3667,2,24,266,0,1,6,7,0,2,1,1,1,2,1,2,0,41401,0,1,1,2
3668,2,2,266,0,2,1,2,4,1,1,2,2,2,1,3,0,41324,0,1,0,3
3669,2,12,266,0,1,2,5,0,2,1,1,1,1,1,1,0,41326,0,2,1,3
3670,1,12,307,0,2,2,5,7,1,1,3,3,3,2,1,0,41332,0,2,0,4
3671,1,24,307,307,1,1,2,3,2,2,3,3,3,1,2,0,41401,0,4,1,4
3672,2,3,282,283,1,1,3,0,2,2,2,1,2,1,2,0,41326,0,1,1,4
3673,2,6,283,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,6,1,2
3674,2,3,266,0,1,4,7,0,1,1,2,1,2,1,1,0,41401,0,5,1,3
3675,1,12,218,307,1,2,5,0,2,1,1,1,1,1,1,0,41326,0,4,1,3
3676,2,24,266,0,2,2,4,7,2,1,1,1,1,1,8,0,41326,0,9,1,4
3677,1,17,16,307,2,1,2,0,2,2,1,1,3,1,1,100,41327,0,1,1,4
3678,2,1,266,0,1,3,7,0,1,1,2,2,2,1,1,0,41326,0,4,1,1
3679,2,5,266,0,1,1,7,0,2,2,1,1,2,1,1,0,41326,0,4,1,3
3680,1,8,307,39,2,1,2,0,2,3,1,1,1,1,1,0,41326,0,7,1,2
3681,2,3,265,0,3,1,2,7,2,2,3,3,3,1,4,0,41401,0,4,0,3
3682,1,6,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41401,0,3,1,4
3683,2,2,266,0,2,2,5,7,2,1,2,2,2,1,1,0,41326,0,4,0,2
3684,1,108,109,0,1,3,0,0,3,2,1,1,3,1,1,0,41401,0,1,1,1
3685,1,48,119,0,1,6,7,0,3,3,3,3,3,2,1,100,41401,0,1,1,1
3686,1,60,69,0,2,5,0,0,2,3,1,1,2,2,1,0,41401,0,4,1,3
3687,2,12,265,0,1,2,0,0,2,2,2,2,1,1,1,0,41401,0,3,1,4
3688,1,1,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,4,1,2
3689,2,1,243,0,2,1,4,7,1,1,2,2,2,1,1,0,41345,0,1,1,4
3690,1,72,307,0,2,1,2,7,2,1,1,1,1,1,1,0,41327,0,4,1,4
3691,2,6,292,266,1,2,7,0,2,1,1,1,1,1,1,0,41401,0,2,1,4
3692,2,1,266,0,3,1,4,7,1,1,2,2,2,1,3,0,41326,0,7,1,1
3693,2,2,242,243,2,2,0,0,1,1,2,1,2,1,1,0,41336,0,5,1,3
3694,1,5,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,2,1,4
3695,1,7,307,0,2,1,0,0,2,2,1,1,1,1,1,0,41326,0,2,1,4
3696,1,1,307,0,1,1,7,0,2,2,2,2,2,1,3,0,41326,0,4,1,1
3697,1,1,307,0,1,2,0,0,1,2,2,2,1,1,1,0,41401,0,2,1,4
3698,1,6,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41327,0,6,1,3
3699,1,2,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,0,5,1,2
3700,1,84,307,0,2,1,2,0,2,2,1,1,1,1,1,0,41326,0,2,1,4
3701,1,4,20,0,1,1,2,7,2,1,1,1,2,1,1,600,41326,0,1,1,3
3702,1,2,307,307,3,5,7,0,2,1,2,1,1,1,5,0,41326,0,5,1,2
3703,2,4,266,0,1,1,2,6,1,1,3,3,3,1,1,0,41401,0,3,0,4
3704,2,12,285,285,1,7,0,0,2,1,1,2,3,1,1,0,41401,0,0,1,4
3705,1,2,26,307,1,2,0,0,2,1,3,3,2,1,1,0,41326,0,3,1,3
3706,2,2,266,0,1,1,3,5,2,1,2,2,2,1,5,0,41401,0,3,1,3
3707,2,1,266,0,2,5,6,7,3,1,2,2,2,1,2,0,41326,0,3,1,2
3708,1,3,307,0,2,1,2,7,2,1,3,3,2,1,1,0,41326,0,7,1,2
3709,2,5,247,0,1,1,2,0,1,1,1,1,1,1,1,0,41401,0,5,1,3
3710,1,24,141,307,1,2,5,7,3,1,2,2,2,1,3,0,41336,1,5,1,3
3711,2,3,265,265,1,4,0,0,1,2,3,3,3,1,1,0,41401,0,5,1,2
3712,1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,5,1,3
3713,1,2,307,307,1,1,2,0,2,2,1,1,2,1,1,0,41326,0,1,1,1
3714,2,2,265,0,1,6,0,0,1,2,3,3,3,1,2,0,41326,0,1,1,2
3715,2,2,299,0,1,2,3,5,2,1,2,1,2,1,1,0,41326,0,5,1,0
3716,1,2,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41327,0,2,1,4
3717,1,3,307,307,2,2,7,0,2,2,2,2,2,1,1,0,41332,0,1,1,4
3718,2,26,285,292,2,2,5,0,2,2,2,1,2,1,1,0,41326,0,2,1,3
3719,2,18,266,266,2,6,0,0,2,1,1,1,1,1,1,0,41326,0,2,1,4
3720,2,3,265,265,2,6,7,0,1,2,2,2,2,1,1,0,41326,0,12,1,2
3721,1,1,307,0,1,1,2,7,2,2,2,2,2,1,1,0,41327,0,1,1,2
3722,1,1,307,0,1,2,5,0,2,1,2,1,2,1,1,0,41401,0,5,1,1
3723,1,3,307,0,2,7,0,0,2,1,2,2,2,1,1,0,41326,0,1,1,3
3724,2,2,266,0,1,2,6,7,2,1,2,1,2,1,2,0,41326,0,3,1,3
3725,2,12,266,0,2,6,0,0,2,1,1,1,1,1,1,0,41326,0,5,1,4
3726,2,24,266,0,2,1,2,5,2,1,2,1,1,1,1,0,41401,0,4,1,4
3727,2,48,266,299,2,1,2,7,2,1,1,1,1,1,1,0,41326,0,9,1,2
3728,2,4,266,0,1,1,7,0,3,1,2,1,2,1,2,0,41326,0,0,1,4
3729,2,4,266,0,3,4,6,7,1,1,2,1,1,1,4,0,41336,0,1,1,2
3730,1,5,307,307,2,2,7,0,3,1,1,1,1,1,1,50,41332,0,6,1,4
3731,2,2,266,0,1,6,7,0,1,1,2,2,2,1,1,0,41326,0,1,1,2
3732,2,69,285,276,1,1,2,7,3,3,1,1,1,1,1,200,41401,0,3,1,3
3733,1,7,78,307,2,1,2,0,3,1,3,3,1,1,1,0,41326,0,9,1,3
3734,2,2,303,266,2,1,3,0,1,1,2,1,2,1,1,0,41401,0,1,1,1
3735,1,48,207,0,2,6,0,0,1,2,1,1,1,1,1,0,41401,0,3,1,2
3736,2,0,266,266,2,1,2,7,1,1,2,2,2,1,6,0,41401,0,0,0,4
3737,1,2,307,0,1,4,0,0,2,1,2,1,2,1,1,0,41401,0,2,1,2
3738,2,2,264,299,2,2,6,7,2,3,2,2,2,1,1,0,41326,0,13,1,3
3739,2,4,266,0,1,1,2,7,1,2,1,1,2,1,2,0,41401,0,1,1,4
3740,1,24,207,0,2,1,6,7,1,1,3,3,3,1,1,0,41326,0,3,1,3
3741,2,4,265,0,1,2,5,0,1,2,2,1,2,1,1,0,41326,0,2,1,2
3742,2,12,266,0,1,2,0,0,2,2,1,1,1,1,1,100,41401,0,4,1,2
3743,2,6,266,0,1,7,0,0,1,2,1,1,1,1,1,0,41326,0,3,1,4
3744,2,36,266,254,2,1,4,7,2,1,1,1,1,1,1,0,41326,0,4,1,4
3745,1,1,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41401,0,1,1,1
3746,2,7,292,0,1,1,7,0,2,2,1,1,2,1,1,0,41326,0,2,1,0
3747,1,36,103,307,1,1,3,7,3,2,3,3,3,1,1,0,41326,0,1,1,1
3748,2,36,266,0,1,7,0,0,3,2,1,1,1,1,1,0,41326,0,0,1,4
3749,2,55,265,0,2,2,6,7,3,2,1,1,1,1,1,150,41327,0,5,1,4
3750,1,2,307,0,1,1,2,0,2,2,2,2,2,1,1,20,41327,0,1,1,1
3751,1,72,205,0,1,2,5,0,1,2,1,1,1,1,1,0,41326,0,4,1,2
3752,2,2,264,265,1,6,7,0,1,2,2,1,2,1,1,0,41326,0,7,1,2
3753,1,3,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,0,1,1,4
3754,2,5,266,0,2,2,0,0,1,1,3,3,3,1,1,0,41401,0,4,1,4
3755,1,72,205,147,2,1,7,0,1,3,1,1,1,1,1,0,41326,0,9,1,3
3756,1,2,307,307,2,1,2,7,2,2,1,1,2,1,4,0,41401,0,8,1,3
3757,1,2,26,307,1,1,2,0,3,1,1,1,2,1,1,0,41326,0,5,1,3
3758,2,1,265,0,3,4,6,0,1,1,2,1,2,1,3,0,41401,0,5,1,4
3759,2,5,252,0,2,1,5,0,1,1,1,1,1,1,1,0,41401,0,3,1,2
3760,1,2,307,0,1,1,2,0,3,1,1,1,2,1,1,0,41326,0,5,1,2
3761,1,5,307,0,3,1,2,7,2,2,1,1,1,1,3,0,41326,0,5,1,2
3762,2,1,299,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,0,3,1,3
3763,1,2,307,0,1,1,0,0,2,2,1,1,3,1,1,0,41324,0,1,1,4
3764,1,7,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,0,24,1,4
3765,2,2,266,0,2,1,2,0,1,1,3,3,3,1,2,0,41401,0,5,1,1
3766,2,2,266,266,1,4,0,0,1,1,2,1,2,1,1,0,41326,0,1,1,1
3767,2,36,266,292,3,6,7,0,2,2,1,1,1,1,3,0,41401,0,3,1,4
3768,1,4,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,5,1,3
3769,1,2,307,307,1,5,0,0,2,2,1,1,2,1,1,0,41326,0,1,1,2
3770,2,7,266,0,2,3,0,0,2,1,1,1,1,1,1,30,41401,0,2,1,2
3771,1,3,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41401,0,1,1,4
3772,1,2,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41401,0,4,0,1
3773,1,72,307,0,3,2,0,0,3,1,3,3,3,1,4,0,41330,0,2,0,4
3774,1,2,307,0,1,1,2,7,2,1,3,3,2,1,1,0,41326,0,1,1,1
3775,2,1,265,266,3,1,5,7,1,2,2,2,2,1,3,0,41332,0,5,0,4
3776,1,1,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,7,1,3
3777,2,5,264,265,2,4,0,0,3,3,2,2,2,1,1,0,41401,0,5,1,0
3778,1,3,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,0,1,1,3
3779,2,14,265,265,1,6,0,0,3,2,1,1,1,1,1,200,41326,0,5,1,3
3780,2,10,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,16,1,3
3781,2,10,243,0,1,1,6,7,2,1,1,1,2,1,1,70,41332,0,2,1,3
3782,2,12,306,0,1,1,7,0,2,2,1,1,2,1,1,0,41401,0,3,1,4
3783,2,3,25,0,3,1,3,6,2,1,2,2,2,1,2,0,41401,0,0,0,4
3784,2,6,266,0,2,1,2,7,2,1,2,1,2,1,1,0,41401,0,2,1,4
3785,1,3,213,307,2,1,7,0,2,1,3,1,2,1,3,0,41326,0,10,1,2
3786,2,2,266,0,2,1,2,3,1,1,2,1,2,1,1,0,41401,1,1,1,3
3787,1,24,307,307,2,7,0,0,3,2,1,1,2,1,1,0,41326,0,5,1,4
3788,1,8,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41327,0,2,1,4
3789,2,24,266,0,1,3,4,0,1,1,3,1,2,2,1,150,41326,0,2,1,4
3790,1,1,307,0,3,1,2,7,2,2,2,2,3,1,8,0,41332,0,9,1,3
3791,2,2,265,0,3,1,7,0,1,2,2,1,2,1,2,0,41326,0,13,0,2
3792,1,24,307,0,1,3,0,0,2,2,1,1,2,1,1,0,41401,0,8,1,4
3793,2,36,266,0,2,1,2,7,1,1,1,1,2,1,2,0,41326,0,2,1,2
3794,1,2,307,0,2,1,0,0,2,1,2,1,2,2,1,0,41326,0,1,1,3
3795,2,3,266,0,2,1,6,7,2,1,2,2,2,1,1,0,41326,0,3,1,1
3796,2,3,265,265,3,1,4,7,2,2,2,2,2,1,2,0,41336,0,1,1,3
3797,1,1,307,0,3,1,2,0,2,2,1,1,1,1,3,0,41401,0,5,0,1
3798,2,3,299,0,2,2,7,0,2,1,3,3,3,1,1,0,41336,0,3,1,2
3799,1,4,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,1,1,3
3800,2,12,299,0,3,2,7,0,1,1,2,2,2,1,5,0,41326,0,6,1,2
3801,2,2,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,0,1,1,3
3802,1,12,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,3,1,4
3803,1,2,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41327,0,1,1,1
3804,2,11,266,0,1,4,0,0,2,1,1,1,1,1,1,50,41401,0,2,1,2
3805,1,2,307,307,2,7,0,0,2,2,1,1,2,1,1,0,41326,0,1,1,2
3806,2,5,266,0,3,1,7,0,2,1,2,2,2,1,5,50,41401,0,3,1,4
3807,1,1,307,307,2,1,4,0,2,1,2,2,2,1,2,0,41327,0,3,1,4
3808,2,3,266,0,2,3,7,0,2,1,2,2,2,1,1,10,41361,0,2,1,4
3809,2,1,265,0,1,3,4,5,3,2,2,2,2,1,1,0,41326,0,4,1,1
3810,2,24,266,0,1,4,0,0,2,1,2,2,2,2,1,0,41401,0,2,1,4
3811,1,7,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,0,1,1,3
3812,2,8,266,0,2,1,3,7,2,1,2,1,2,1,1,0,41326,0,5,1,2
3813,1,9,187,307,2,2,7,0,2,2,1,1,2,1,1,0,41401,0,3,0,4
3814,2,2,266,0,2,1,2,7,2,2,2,1,2,1,1,0,41326,0,13,1,2
3815,2,72,266,0,2,1,0,0,2,2,1,1,1,1,2,0,41401,0,3,1,3
3816,1,12,307,0,2,2,0,0,1,2,1,1,2,1,1,0,41327,0,5,1,3
3817,2,12,266,0,2,5,6,7,1,1,1,1,1,1,1,0,41401,0,1,0,1
3818,1,2,307,0,2,1,6,7,2,2,1,1,2,1,1,0,41326,0,5,1,1
3819,1,12,307,0,1,1,0,0,2,3,1,1,1,1,1,0,41326,0,4,1,4
3820,2,1,265,266,3,1,4,7,1,2,2,2,2,1,4,0,41401,0,3,1,2
3821,2,36,299,0,2,1,3,7,2,1,1,1,1,1,3,0,41401,0,4,1,4
3822,2,3,266,0,2,1,2,7,2,1,1,1,1,1,1,0,41327,0,5,1,3
3823,2,8,264,0,2,2,7,0,2,3,2,2,2,1,1,0,41326,0,2,1,1
3824,1,1,307,307,3,1,2,7,2,1,2,2,2,1,7,0,41336,0,3,1,3
3825,1,2,307,0,2,1,7,0,2,2,2,2,2,1,6,0,41326,0,6,1,3
3826,2,12,265,265,2,1,2,7,2,2,3,3,3,1,1,0,41324,0,1,1,4
3827,1,1,307,0,1,1,5,0,2,1,2,2,2,1,1,0,41326,0,1,1,1
3828,2,3,266,241,1,1,6,0,2,1,1,1,2,1,1,1,41326,0,4,1,4
3829,1,2,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,0,1,1,2
3830,1,2,32,307,1,1,2,7,2,1,2,1,2,1,1,0,41326,0,4,1,2
3831,2,3,266,0,1,5,0,0,2,1,2,1,2,1,1,0,41401,1,12,1,2
3832,2,1,299,266,1,3,0,0,1,1,2,2,2,1,3,0,41401,0,1,1,1
3833,2,6,299,0,2,6,0,0,1,1,2,1,2,1,1,0,41401,0,6,1,4
3834,1,2,307,0,2,2,7,0,2,2,3,1,3,1,1,0,41401,0,1,1,3
3835,2,3,266,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,0,2,1,3
3836,2,2,265,0,2,6,7,0,2,2,1,1,2,1,1,0,41401,0,1,1,2
3837,2,4,266,0,1,6,7,0,1,1,2,1,2,1,1,0,41401,0,4,1,3
3838,1,48,307,0,2,1,2,6,2,2,2,2,2,1,10,0,41401,0,1,1,4
3839,2,5,265,0,1,3,4,7,2,2,1,1,2,1,1,0,41326,0,2,1,3
3840,1,18,307,307,1,1,2,0,2,1,2,2,1,1,1,0,41401,0,1,1,2
3841,2,4,264,0,2,1,2,0,2,3,1,1,2,1,1,0,41336,0,5,1,2
3842,2,2,266,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,0,1,1,2
3843,1,2,307,307,2,5,0,0,2,2,2,1,2,1,1,0,41326,0,5,1,2
3844,2,1,249,0,2,1,2,7,1,1,2,2,2,1,1,0,41401,0,2,1,4
3845,1,3,307,307,2,1,2,7,2,2,1,1,2,1,4,0,41330,0,4,1,1
3846,2,2,265,0,1,1,6,7,1,2,2,2,2,2,1,0,41401,0,3,1,0
3847,1,1,307,0,2,5,0,0,2,2,1,1,2,1,1,0,41326,0,9,1,3
3848,2,60,276,0,3,2,4,0,2,2,1,1,1,1,4,0,41326,0,5,1,4
3849,1,1,307,307,2,2,0,0,2,2,2,2,2,1,2,0,41327,0,9,1,3
3850,1,1,307,0,2,1,2,3,2,1,2,1,2,1,1,0,41326,0,4,1,3
3851,2,24,293,0,1,4,5,0,3,2,1,1,1,1,1,0,41326,0,5,1,4
3852,2,6,266,266,1,4,7,0,2,1,2,2,2,1,1,0,41326,0,2,1,1
3853,2,2,264,0,1,5,0,0,2,2,2,1,2,1,2,0,41326,0,3,1,2
3854,2,1,264,0,1,1,7,0,1,3,2,2,2,1,1,0,41401,0,4,1,2
3855,1,2,19,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,0,8,1,3
3856,1,1,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,0,6,1,3
3857,2,3,266,285,1,4,7,0,3,2,1,1,2,1,1,0,41401,0,1,1,1
3858,1,48,307,0,2,1,2,7,2,2,3,3,3,2,1,0,41401,1,5,1,3
3859,2,5,264,285,2,2,0,0,2,3,1,1,3,1,1,100,41326,0,3,1,1
3860,1,60,307,0,1,1,0,0,2,2,2,2,3,1,2,1,41401,0,1,1,4
3861,1,24,20,307,2,1,7,0,2,1,1,1,1,1,1,0,41401,0,3,1,3
3862,1,3,187,307,2,3,0,0,2,1,1,1,2,1,3,0,41326,0,3,0,2
3863,1,4,109,307,1,5,7,0,3,2,1,1,2,1,1,0,41336,0,3,1,2
3864,2,3,266,0,1,3,5,0,2,1,2,1,2,1,1,0,41326,0,5,1,1
3865,1,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,41401,0,5,1,4
3866,1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41326,0,1,0,4
3867,1,72,109,0,2,3,0,0,3,3,2,1,3,2,1,0,41326,0,2,1,3
3868,1,6,307,0,1,2,7,0,2,1,1,1,3,1,1,0,41327,0,1,1,2
3869,1,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,41401,0,3,1,4
3870,1,10,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,5,1,3
3871,1,9,76,0,2,1,7,0,3,1,3,3,1,1,1,0,41336,0,8,1,1
3872,2,1,265,0,1,4,7,0,2,2,2,2,2,1,1,0,41326,0,5,1,1
3873,2,5,266,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,2,1,1
3874,1,2,307,307,1,1,2,7,2,1,2,1,2,1,1,80,41326,0,3,1,4
3875,2,2,266,0,1,2,7,0,2,1,2,2,2,1,1,0,41326,0,5,0,4
3876,2,8,266,265,3,1,5,0,2,2,2,2,2,1,2,0,41401,0,1,1,4
3877,2,12,266,0,2,2,5,0,2,1,2,1,2,1,1,0,41326,0,1,0,4
3878,2,2,266,265,3,1,5,7,2,1,2,2,2,1,5,0,41326,0,10,1,1
3879,1,37,76,307,1,1,7,0,2,1,1,1,2,1,1,200,41326,0,2,1,1
3880,1,3,307,26,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,8,1,1
3881,2,1,266,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,0,1,1,2
3882,2,4,266,0,3,4,6,7,2,1,2,1,2,1,3,0,41326,0,3,1,4
3883,1,2,307,0,2,7,0,0,1,1,2,2,2,1,1,0,41326,0,1,1,3
3884,2,12,266,0,1,3,4,0,2,1,1,1,1,1,2,0,41326,0,2,1,4
3885,1,1,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,0,3,1,2
3886,2,2,288,0,2,5,7,0,2,3,1,1,2,1,1,250,41326,1,11,1,2
3887,2,3,266,0,2,1,2,7,2,1,1,1,3,1,1,0,41332,0,4,1,1
3888,2,10,265,0,2,1,2,7,2,2,2,2,2,1,1,0,41336,0,1,1,1
3889,2,15,266,0,2,1,2,7,3,1,3,3,3,1,1,0,41401,0,5,1,1
3890,1,2,307,0,2,5,0,0,2,1,2,2,2,1,1,0,41401,0,5,1,1
3891,2,3,266,0,1,3,0,0,2,1,1,1,2,1,1,30,41401,0,5,1,1
3892,2,3,266,0,1,3,0,0,2,1,1,1,2,1,1,0,41326,1,2,1,3
3893,1,1,307,0,2,2,7,0,2,1,2,3,2,1,1,0,41401,0,10,1,2
3894,1,1,307,0,3,1,2,0,2,1,2,2,2,1,11,0,41401,0,5,1,4
3895,2,2,266,0,3,2,6,7,1,2,1,1,2,1,3,0,41401,0,8,0,3
3896,2,3,266,292,3,7,0,0,2,1,1,1,2,1,2,0,41401,0,4,1,4
3897,1,4,307,0,1,5,7,0,2,1,1,3,2,1,1,299,41401,0,15,1,4
3898,2,3,299,266,1,1,6,7,2,1,1,1,2,1,1,0,41326,0,4,1,3
3899,1,1,307,0,1,5,0,0,2,2,3,3,2,1,1,0,41326,0,2,1,3
3900,1,4,307,0,2,2,3,0,2,1,1,1,2,1,1,150,41326,0,1,1,4
3901,1,1,307,307,3,1,2,7,2,1,2,2,2,1,3,80,41326,0,13,1,4
3902,2,3,266,0,1,6,7,0,2,1,2,2,2,1,1,0,41326,0,9,1,3
3903,1,3,307,0,2,1,2,0,2,2,2,1,2,1,1,0,41326,0,4,1,1
3904,1,2,307,0,2,1,2,7,2,2,2,2,2,1,1,20,41327,0,1,1,3
3905,2,6,266,0,3,3,4,7,3,1,1,1,3,1,2,0,41401,0,5,0,4
3906,2,3,265,0,2,1,2,3,2,2,1,1,2,1,1,0,41326,0,0,1,1
3907,2,6,264,0,2,5,6,7,2,3,1,1,1,1,1,0,41326,1,7,1,2
3908,1,12,307,307,2,1,7,0,2,1,1,1,1,1,1,0,41326,0,7,1,1
3909,1,1,307,0,3,1,2,7,2,2,3,1,3,1,4,50,41401,0,5,1,2
3910,1,2,307,0,2,1,4,0,2,1,1,1,2,1,1,0,41326,0,4,1,2
3911,1,3,76,307,1,1,2,7,2,1,1,1,3,1,1,0,41326,0,1,1,0
3912,2,2,266,266,1,4,0,0,2,1,1,1,2,1,1,0,41327,0,3,1,1
3913,2,8,266,266,1,1,0,0,2,1,2,2,1,1,1,0,41401,0,5,1,1
3914,1,12,307,0,3,1,2,7,2,1,3,3,3,2,3,0,41401,0,1,1,4
3915,2,7,266,0,2,1,6,7,2,1,1,1,1,1,1,0,41326,0,6,1,4
3916,2,31,266,0,1,6,0,0,2,1,2,2,1,1,1,0,41401,0,3,1,4
3917,1,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,1,1,3
3918,1,9,307,0,2,7,0,0,2,2,1,1,3,1,1,0,41401,0,3,1,4
3919,1,48,218,205,2,7,0,0,2,3,1,1,2,1,1,0,41326,0,5,1,2
3920,1,3,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,0,3,1,3
3921,1,48,307,0,1,2,7,0,2,2,1,1,1,2,1,0,41401,0,2,1,4
3922,2,2,266,266,1,1,2,0,1,1,1,1,2,1,1,50,41326,0,6,1,3
3923,2,3,266,0,2,2,5,7,2,1,2,2,2,1,1,10,41330,0,3,1,2
3924,1,1,141,307,3,1,2,5,2,1,2,1,2,1,5,0,41326,0,5,1,2
3925,2,2,266,0,2,3,4,0,2,2,3,3,3,1,1,0,41326,0,6,1,2
3926,1,18,179,0,1,7,0,0,1,2,3,3,3,2,1,120,41326,0,3,1,1
3927,1,1,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41330,1,5,1,2
